"pv","date","E_1","E_2","E_3","E_4","E_5","E_6","E_7"
"Guizhou",2020-02-05,0.838002508879364,3.70679506299483,10.3101482263333,21.4027557347684,36.0690260838927,53.1323726723936,67.1447955553384
"Guizhou",2020-02-06,1.08702496177619,3.26583148486254,7.90003484151059,16.800206496445,30.7554223941537,48.3549468131029,67.9461965999003
"Guizhou",2020-02-07,1.43324089958397,4.15080330402445,8.34081584842127,15.6231354088682,27.9685348011966,46.2176632828157,68.2170688065021
"Guizhou",2020-02-08,0.830312648404922,3.09961073941287,6.76831998540752,12.1315360422354,20.9585900548984,35.3137056273733,56.0676164496067
"Guizhou",2020-02-09,1.56265257230418,3.93497442488967,7.75695015711359,13.1920749659945,20.7340975459088,32.4299441126873,50.5173897340056
"Guizhou",2020-02-10,1.07119475053391,3.71568371904867,7.15555040529764,12.0524568122095,18.7104847030887,27.7609117989858,41.4428455186134
"Guizhou",2020-02-11,1.42853285073543,4.04700890759611,8.25415044841504,13.2360263388446,19.6856103869724,28.1100538407379,39.3392874597214
"Guizhou",2020-02-12,0.377289612391027,2.24537103258352,5.33993364523704,10.0278913621496,15.4842316230962,22.4115626377521,31.3795185724056
"Guizhou",2020-02-13,0.374924149064261,1.22382577694407,3.64134290895788,7.33101371635247,12.619991653382,18.669412377475,26.1939271002908
"Guizhou",2020-02-14,0.154995108616234,0.754873747119051,1.88674258429213,4.63392114339873,8.68065686763796,14.3302469367377,20.7355159387185
"Guizhou",2020-02-15,0.0340103363656562,0.240670481187302,0.915533949502971,2.14172518977381,4.99879089124468,9.16454825443211,14.9343423675552
"Guizhou",2020-02-16,0.0416109758051095,0.143641984902078,0.453632202134546,1.27846533007592,2.69330137654227,5.77014136274167,10.1739420038255
"Guizhou",2020-02-17,0,0.0416109758051095,0.143641984902078,0.453632202134546,1.27846533007592,2.69330137654227,5.77014136274167
"Guizhou",2020-02-18,0,0,0.0416109758051095,0.143641984902078,0.453632202134546,1.27846533007592,2.69330137654227
"Guizhou",2020-02-19,0,0,0,0.0416109758051095,0.143641984902078,0.453632202134546,1.27846533007592
"Guizhou",2020-02-20,0,0,0,0,0.0416109758051095,0.143641984902078,0.453632202134546
"Guizhou",2020-02-21,0,0,0,0,0,0.0416109758051095,0.143641984902078
"Hainan",2020-01-26,3.81253252637346,NA,NA,NA,NA,NA,NA
"Hainan",2020-01-27,3.1081617703763,10.7332268231232,NA,NA,NA,NA,NA
"Hainan",2020-01-28,0.766273263759813,4.91048895759487,13.8063981857996,NA,NA,NA,NA
"Hainan",2020-01-29,0.51785790850663,2.05040443602626,7.23067405332008,17.3974274569826,NA,NA,NA
"Hainan",2020-01-30,0.356480610420003,1.39219642743326,3.6910162187127,9.9073397594653,21.3449373385857,NA,NA
"Hainan",2020-01-31,0.772356290373934,2.07945186191395,4.49612210161155,8.83833726291716,17.8174712662265,32.6439866465677,NA
"Hainan",2020-02-01,0.620357418710281,1.97198092686467,3.99203771924468,7.44442377595555,13.3191854647808,24.3704273150076,41.7386310462645
"Hainan",2020-02-02,0.808649407912296,2.15275714845124,4.18019241068282,7.03203729404284,11.6927584706025,19.3554911082006,32.8241921131646
"Hainan",2020-02-03,1.07046443011914,2.91880593391868,5.19344980252304,8.0897858914253,12.0110726060453,18.2253675081249,28.1869199370025
"Hainan",2020-02-04,1.19903426775158,3.45890362022532,6.46245856389957,9.77103146368773,13.6328129155574,18.7423683315774,26.6828562620124
"Hainan",2020-02-05,1.38402932712868,3.90200128940699,7.4702160564708,11.7445057840072,16.1904006180976,21.1141719692314,27.5308229567915
"Hainan",2020-02-06,1.81702417720602,4.96254537522575,9.15916531235626,14.3925469707165,20.2841355140775,26.1775309918252,32.4529258511134
"Hainan",2020-02-07,1.21639907431275,4.33129766380879,8.7350273410364,14.1306815459185,20.5534681266334,27.6002701098691,34.5275946188005
"Hainan",2020-02-08,0.41380201197038,2.11676071600823,5.75080907042027,10.657822139331,16.5330900513138,23.4316386009705,30.9405259601561
"Hainan",2020-02-09,0.647305849211216,1.88871188512235,4.56478984861041,9.23713773285446,15.1507175851315,21.9852129113155,29.8352853988559
"Hainan",2020-02-10,0.391017166265855,1.52380240238548,3.38591145625219,6.79182886432789,12.242901395946,18.9114063357478,26.4653222225827
"Hainan",2020-02-11,0.546619930073828,1.52416284573847,3.38516716222071,6.17833074302077,10.679007317978,17.298166820657,25.0990593917459
"Hainan",2020-02-12,0.348894049221467,1.25992726601118,2.62848734794167,4.97497105133233,8.38883765008796,13.6193536696328,21.0172378196859
"Hainan",2020-02-13,0.0498875014960538,0.456930558921099,1.42869932349679,2.86242893313826,5.28982586768032,8.80714296942855,14.1592988964047
"Hainan",2020-02-14,0.139582091200891,0.38901959868116,1.02865868892052,2.24336964464013,3.93777736512551,6.68882722427317,10.6199463379918
"Hainan",2020-02-15,0,0.139582091200891,0.38901959868116,1.02865868892052,2.24336964464013,3.93777736512551,6.68882722427317
"Hainan",2020-02-16,0.0144326643720973,0.0381828202685051,0.212660434269618,0.511985443245941,1.20977354168888,2.48522004519447,4.24479729339082
"Hainan",2020-02-17,0,0.0144326643720973,0.0381828202685051,0.212660434269618,0.511985443245941,1.20977354168888,2.48522004519447
"Hainan",2020-02-18,0,0,0.0144326643720973,0.0381828202685051,0.212660434269618,0.511985443245941,1.20977354168888
"Hainan",2020-02-19,0.0127884901323332,-0.00621108281603458,0.00635235365636866,0.0929483398889526,0.235449275267399,0.584404503269626,1.13316701972622
"Hainan",2020-02-20,0,0.0127884901323332,-0.00621108281603458,0.00635235365636866,0.0929483398889526,0.235449275267399,0.584404503269626
"Hainan",2020-02-21,0,0,0.0127884901323332,-0.00621108281603458,0.00635235365636866,0.0929483398889526,0.235449275267399
"Hebei",2020-01-26,3.75473177920147,NA,NA,NA,NA,NA,NA
"Hebei",2020-01-27,8.96990165476189,23.9888287715677,NA,NA,NA,NA,NA
"Hebei",2020-01-28,7.35341958403895,25.2932228935627,51.576345347973,NA,NA,NA,NA
"Hebei",2020-01-29,7.16559070320543,22.8528858158219,50.9585776674091,90.0077881711044,NA,NA,NA
"Hebei",2020-01-30,5.895998380721,20.2271797871319,44.2483504283258,82.5199308219765,134.335229374957,NA,NA
"Hebei",2020-01-31,3.76780880183799,14.5193352607998,34.7515913639681,65.6359536169317,112.279442221694,174.607989756438,NA
"Hebei",2020-02-01,1.56843997638181,7.48928237927008,21.0153963115124,44.619695098542,79.4258811296597,130.853317283628,199.189435665095
"Hebei",2020-02-02,1.27280615421563,4.60574110402699,12.9487463080968,29.5962711477796,56.9941179541534,96.2123557356944,153.02173288252
"Hebei",2020-02-03,1.39913497901606,4.51043891154317,10.392088822975,22.2337736287515,43.3900031125151,76.2674192801636,121.858620701205
"Hebei",2020-02-04,0.89627774179136,3.26404462935701,7.64815471609975,15.2942996009611,29.5581472079192,53.8357875991233,90.5067517861158
"Hebei",2020-02-05,2.33325366163821,5.42043255003067,10.155966325162,17.6513803444318,29.6107351643431,49.7954251741895,81.7031811169149
"Hebei",2020-02-06,1.63187726291353,5.4499287092306,9.93131741818739,16.1736119399514,25.6489466435566,40.3530714221362,64.3055702338205
"Hebei",2020-02-07,2.86404679229006,7.29342793448393,13.656847011679,20.5283096987461,29.353622643309,42.2231070914893,61.6325517992142
"Hebei",2020-02-08,1.22423560570986,5.40097051113286,11.1125409313302,18.6425868393444,26.6095000997121,36.6186964880578,51.0438329025016
"Hebei",2020-02-09,1.20259888559543,3.76236424298877,9.3711225445568,16.4814449043943,25.2841746278476,34.4461248772703,45.7468304770155
"Hebei",2020-02-10,1.88232528963338,5.1894722250208,10.0864146478602,18.2012138926821,27.7593521468899,38.7892785473614,50.0425435276307
"Hebei",2020-02-11,1.02407676459733,3.98201650544978,8.49176232643262,14.7242345009556,24.2710571419224,35.2279473357704,47.5305575516809
"Hebei",2020-02-12,1.13350290890622,3.3523358988671,7.5651591661418,13.4779370203193,21.268527238473,32.486043841609,45.0748112983705
"Hebei",2020-02-13,1.37219606401974,3.96305985580538,7.71800799266225,13.5442529367656,21.2609291193362,31.0548139650151,44.4203656623687
"Hebei",2020-02-14,0.556241891079557,2.5383028724414,5.77688261217345,10.2145485920952,16.7578698370112,25.2762786099788,35.9605166234467
"Hebei",2020-02-15,0.525438852322588,1.70745287086665,4.37561188423835,8.34287206541011,13.5485956187799,20.8986277021102,30.3189856392744
"Hebei",2020-02-16,0.0430962081921566,0.626917155217254,1.87846141014626,4.62285353818573,8.67107821285079,13.9621414966037,21.4018081175356
"Hebei",2020-02-17,0.0264278302444838,0.112620246628797,0.754823288356404,2.07589777967035,4.89652302237759,9.02571219053595,14.4021152046719
"Hebei",2020-02-18,0.06198912897852,0.194128280200939,0.452705529353878,1.32843694989152,2.92763238674525,6.05319008812354,10.5062372302551
"Hebei",2020-02-19,0.00998819503773726,0.0874746062608873,0.24604158772779,0.547715045072886,1.48182856031304,3.15055423355171,6.35234504959776
"Hebei",2020-02-20,0.0051904398836642,0.0251668299591387,0.118150523426919,0.303145335138305,0.647915000675558,1.64041061061822,3.37866652024184
"Hebei",2020-02-21,0.0014417411145487,0.0118226208818771,0.0417872059950889,0.150268181707499,0.361690823663369,0.749556697392778,1.80043440203795
"Heilongjiang",2020-01-26,3.88896381902758,NA,NA,NA,NA,NA,NA
"Heilongjiang",2020-01-27,4.41957498156336,14.1419845291323,NA,NA,NA,NA,NA
"Heilongjiang",2020-01-28,2.53758551446259,10.3946077039086,24.6541417070097,NA,NA,NA,NA
"Heilongjiang",2020-01-29,1.73801877491416,6.45067758748754,17.2540830979758,35.4025809201045,NA,NA,NA
"Heilongjiang",2020-01-30,4.13708589862179,10.5098214066404,21.0226756808425,39.6831033807767,68.202171386979,NA,NA
"Heilongjiang",2020-01-31,5.38708368731796,14.9540948278809,27.409896048099,45.5355068656889,74.508276189271,116.63871756207,NA
"Heilongjiang",2020-02-01,3.83493045381093,13.0699310606417,26.5154602311625,43.3163083886661,66.879602451533,103.218330077721,155.071180998088
"Heilongjiang",2020-02-02,4.89451310274461,13.8426841616368,28.2082406611513,46.8251272049494,69.4193712788335,100.232909668736,146.392915031731
"Heilongjiang",2020-02-03,7.77375304384891,20.9889384212593,38.6296185087896,61.7171200258666,89.125314104236,121.568331235967,164.707284981831
"Heilongjiang",2020-02-04,7.07611172483788,22.1663382217211,43.2127445635229,69.0346096191831,100.331000564554,136.013366440167,177.725817038107
"Heilongjiang",2020-02-05,7.35079824322862,21.9452786757068,44.8092582164388,74.1763368329065,108.690710917205,148.709046880138,193.182720290322
"Heilongjiang",2020-02-06,9.59193854710817,27.320334310189,52.5289823299239,86.3676720502074,127.481582113262,174.267733649755,226.59940375513
"Heilongjiang",2020-02-07,3.077393007573,16.2663085098467,37.8863033428721,67.0752642078284,105.029470245444,150.548442100968,201.936510182035
"Heilongjiang",2020-02-08,3.56968724294806,11.0922034836821,29.4767523656394,56.7179458552513,91.6562474966384,135.555088214844,187.436927103937
"Heilongjiang",2020-02-09,2.62554747330184,9.49033063281735,21.1160375503154,44.2965557058268,76.7265479553648,116.97193339038,166.358129198362
"Heilongjiang",2020-02-10,2.63512471513841,8.43320871867997,19.2795661107145,35.863295095969,64.8389427903582,103.538733541474,150.196845227123
"Heilongjiang",2020-02-11,1.41862689538297,5.68934626129694,13.4565908698149,26.774270199275,46.4353921921025,79.0080168416573,121.599406662717
"Heilongjiang",2020-02-12,1.19497585384822,3.9534170393151,9.76886468651711,19.3958720886239,35.0475776923192,57.6151264145212,93.5848959661769
"Heilongjiang",2020-02-13,1.39673012627471,4.20843801768228,8.77956912502739,16.6849432704426,28.8281003344636,47.6376061915361,74.1373793123037
"Heilongjiang",2020-02-14,0.373513494058471,2.19533539789504,5.49909217029894,10.6219115147374,19.1633502465654,32.0722919902994,51.8428674897041
"Heilongjiang",2020-02-15,0.917509383987522,2.35820428964163,5.39457412936925,10.1041848474769,16.8032562978965,27.1620224194751,42.2589203909607
"Heilongjiang",2020-02-16,0.479998926936249,1.94801394131628,4.02901769392777,7.79411629519002,13.34723938072,20.9920620947282,32.4412246501571
"Heilongjiang",2020-02-17,0.238052522044421,0.998050823026815,2.78719412180248,5.24171136847244,9.43190174729656,15.4770737138228,23.6735846649244
"Heilongjiang",2020-02-18,0.170490389687248,0.612587930626887,1.61258569507741,3.67698180904933,6.45165347919798,11.0062082387894,17.4731363890268
"Heilongjiang",2020-02-19,0.139004252187571,0.479985031562068,1.12612759139692,2.36612481931557,4.70577374848375,7.80059984211108,12.7195189824698
"Heilongjiang",2020-02-20,0.0511567751564015,0.259663153437758,0.685889127655879,1.43405419693834,2.79405115659105,5.27132649335736,8.52622979872404
"Heilongjiang",2020-02-21,0,0.0511567751564015,0.259663153437758,0.685889127655879,1.43405419693834,2.79405115659105,5.27132649335736
"Henan",2020-01-26,36.8986093996933,127.060308817765,NA,NA,NA,NA,NA
"Henan",2020-01-27,24.0984300563452,93.7958033668769,221.524877542479,NA,NA,NA,NA
"Henan",2020-01-28,15.65611764349,62.6480562533632,163.504255279191,326.922335474447,NA,NA,NA
"Henan",2020-01-29,21.9217110413364,67.2420515882812,157.611164299576,317.505138364913,548.544493123723,NA,NA
"Henan",2020-01-30,19.0913795135435,63.5437380140311,139.352307656193,274.303515971727,494.875203272115,795.414201332355,NA
"Henan",2020-01-31,16.502481122984,53.6532736898794,119.418406813889,224.067193167743,401.19065408188,679.160178226236,1045.44208211215
"Henan",2020-02-01,14.956540512663,48.1972524889593,103.665449724255,191.047825680693,324.948831842121,544.847006106271,881.034336192365
"Henan",2020-02-02,13.4888590157884,43.8232510414711,94.2736933317364,168.575278465527,278.183833672209,442.161065832973,706.038874949954
"Henan",2020-02-03,18.1790776076204,51.8088357017778,105.104677246901,181.251840142955,283.674511316966,426.47010129456,635.355670906387
"Henan",2020-02-04,13.8609135812078,46.883458226243,96.9585375862246,169.002718647221,266.131607542498,391.51553245577,561.408793026127
"Henan",2020-02-05,12.385522876739,39.7958688350825,87.3283194605119,153.479162305063,243.850371881576,361.489487315419,509.318682737857
"Henan",2020-02-06,7.76296571306567,29.1173155005466,66.3393193871609,124.378943308738,202.170856262805,305.813362350554,438.304710795083
"Henan",2020-02-07,6.85745705288764,22.8762751909597,53.7689012168488,101.425525439878,170.639444771644,260.811543397736,378.567967997435
"Henan",2020-02-08,4.31433231888203,16.4939948456526,38.9203402389534,77.2158075245027,132.970943053406,210.857449867706,310.638050806415
"Henan",2020-02-09,2.68070028701887,10.3137497742717,26.5874165117215,53.9426290244291,97.9325895866399,159.917349196985,244.475077151696
"Henan",2020-02-10,1.7176849232848,6.54294543991875,16.8309686618682,36.3798387678613,67.6781449760943,116.223700159634,183.192159035133
"Henan",2020-02-11,1.33023164108242,4.65824617994671,11.4940319118448,24.2710930100724,46.8904662740749,81.885422821863,134.701847962899
"Henan",2020-02-12,1.28457312237014,4.12240062334597,9.27545539320036,18.3898363690645,33.9878070604072,60.0870839034871,99.2715775027709
"Henan",2020-02-13,0.49544100783151,2.34673756654142,5.84968088805846,11.8079004657026,21.9275440491988,38.7700336786806,66.4045621007651
"Henan",2020-02-14,0.808494196881789,2.22875841933212,5.13793872587627,9.88243157907023,17.3436254645886,29.339759248998,48.5053508963393
"Henan",2020-02-15,0.497996435765927,1.8551116948175,3.90293452718774,7.52996451976227,13.1169374123084,21.5980067210271,34.8674731417705
"Henan",2020-02-16,0.350056511894416,1.24120802852818,3.03144517876643,5.57470901896818,9.76846244788247,16.0205511609698,25.3067852774783
"Henan",2020-02-17,0.211225327918454,0.817989948535442,1.99745519113895,4.10531506158076,7.01190230752562,11.6212529230891,18.3610932379067
"Henan",2020-02-18,0.077996627752636,0.385233468361297,1.10868359294309,2.41920052916921,4.67143436333991,7.74316861189527,12.541427039572
"Henan",2020-02-19,0.0328141325414109,0.157608736945629,0.522452485168414,1.31591391212909,2.70506186452878,5.04392007693681,8.21474252705847
"Henan",2020-02-20,0.00311789769848911,0.0578081186008406,0.213801374106113,0.61704972740498,1.45718535595158,2.89875398580031,5.2953617836999
"Henan",2020-02-21,-0.0255567676607398,-0.0177620234145171,0.0697423300292454,0.272533562186099,0.733388823099091,1.64353575402457,3.16373540004687
"Huanggang",2020-01-26,21.6237342436704,79.8039564691489,143.376892796363,NA,NA,NA,NA
"Huanggang",2020-01-27,30.6052070674635,92.0977013229012,188.418291451749,278.405335126185,NA,NA,NA
"Huanggang",2020-01-28,45.6561098147597,133.840604754909,270.340427168078,438.416624708349,578.09800593434,NA,NA
"Huanggang",2020-01-29,63.7147456386153,180.117259851021,357.523714377673,610.251108350571,889.516175032868,1106.20139462703,NA
"Huanggang",2020-01-30,26.4092164800204,118.647423828946,266.721293498437,484.070136909746,788.829641406476,1117.87112043724,1369.0289886032
"Huanggang",2020-01-31,46.9844412925234,125.869113895182,274.783810097062,485.789074376086,782.503963233529,1190.65194708281,1618.59980389688
"Huanggang",2020-02-01,75.3985267211624,207.139215051179,380.685494777027,631.840131654825,956.368696013792,1396.25370606818,1990.90639776912
"Huanggang",2020-02-02,61.8623595273036,203.917554799059,410.587678915845,667.820306967992,1009.36097835638,1434.25072104689,2000.70641795656
"Huanggang",2020-02-03,40.8117815146387,147.296170864915,337.431586074803,598.14917207057,915.745723505621,1322.48287880329,1819.76429111
"Huanggang",2020-02-04,43.8607790064469,136.382942781111,299.405472191177,550.460711527222,879.65888842647,1273.73927460236,1763.08333848963
"Huanggang",2020-02-05,24.7972938995902,100.521060345698,230.608613923609,434.703693511639,730.014589836192,1108.96099869223,1558.60363252738
"Huanggang",2020-02-06,11.430333379641,51.0753896758994,145.877611564273,298.458021999684,527.145924842421,848.955578746513,1257.68950920631
"Huanggang",2020-02-07,14.7033528470387,44.634328913315,108.311330532016,233.99311432179,422.979488949236,691.472270668148,1056.1716662216
"Huanggang",2020-02-08,9.44897067795603,35.3905550004383,79.4621496807035,161.507517150953,310.791513858994,527.604103155512,826.52099611736
"Huanggang",2020-02-09,9.67186015394305,29.9084056892322,68.6803042795126,128.895771877415,231.911690361515,408.141546817912,656.72239786162
"Huanggang",2020-02-10,7.39233584341469,25.0417156863765,54.1760419434075,103.530608506397,177.061825299139,297.374621626781,495.829895247879
"Huanggang",2020-02-11,6.24883160181071,20.5101520784868,45.5722714554926,82.9744470557352,142.162466159738,228.06672423972,364.451840687466
"Huanggang",2020-02-12,4.80615069708517,16.2920983080325,36.3102820963944,67.5849831781227,111.9164039422,179.345792794861,275.619837858435
"Huanggang",2020-02-13,8.40769783515066,22.1161503916095,43.3026651558439,73.9841298510784,116.766226590418,173.932499192052,256.627152465524
"Huanggang",2020-02-14,1.18819324632324,10.9369962576329,26.0654478836851,48.7992923778917,81.1816485061242,125.799280749132,185.012830330989
"Huanggang",2020-02-15,0.238326666138119,1.74641809416377,11.8562878836701,27.3670469515359,50.5174802191965,83.3577686563131,128.469583534923
"Huanggang",2020-02-16,0.151431872998153,0.66213187186555,2.53582122183682,13.0583387578536,29.0060206163635,52.6325553394002,85.99619498667
"Huanggang",2020-02-17,0,0.151431872998153,0.66213187186555,2.53582122183682,13.0583387578536,29.0060206163635,52.6325553394002
"Huanggang",2020-02-18,0.042090024809639,0.157090847878111,0.611386466872571,1.66683313119853,4.27171832506102,15.6195313540987,32.4410587938968
"Huanggang",2020-02-19,0.0929690600240273,0.19293286894692,0.466059823734541,1.33679309347392,3.14126642280539,6.75154590201833,19.2341402339598
"Huanggang",2020-02-20,0.114471807805352,0.279280596029765,0.423965056312898,0.819280385610771,2.01180638547123,4.39507304685241,8.78224811019978
"Huanggang",2020-02-21,0.109268418515543,0.331478398372992,0.56390104843306,0.750675533525833,1.26099168589218,2.75638143174894,5.68439475858869
"Huangshi",2020-01-26,NA,NA,NA,NA,NA,NA,NA
"Huangshi",2020-01-27,NA,NA,NA,NA,NA,NA,NA
"Huangshi",2020-01-28,NA,NA,NA,NA,NA,NA,NA
"Huangshi",2020-01-29,9.31407942269514,NA,NA,NA,NA,NA,NA
"Huangshi",2020-01-30,20.0197547903834,48.3069589630131,NA,NA,NA,NA,NA
"Huangshi",2020-01-31,13.4928592722712,48.4364312700313,90.8672375289759,NA,NA,NA,NA
"Huangshi",2020-02-01,12.4510688832843,40.0949756850107,90.6903559734342,147.954696127782,NA,NA,NA
"Huangshi",2020-02-02,20.8258935713046,57.0208612552705,111.650486601539,192.093501304716,277.645045631694,NA,NA
"Huangshi",2020-02-03,16.9018124100279,55.7598821223401,112.513591450799,190.508899927098,296.795598086952,406.839721636572,NA
"Huangshi",2020-02-04,23.3284159633657,64.9878127486458,130.259210892856,217.127133334375,329.34823118424,473.490465675001,619.411043297225
"Huangshi",2020-02-05,11.522616910779,47.6367993156047,102.86525676809,182.613190687476,285.986018392883,416.965481572491,581.855461936922
"Huangshi",2020-02-06,11.693789391925,37.1648372999628,88.7565264497138,160.410688920396,257.682850357099,381.035300224055,534.72225827651
"Huangshi",2020-02-07,9.28339993414977,32.5015035094213,71.7188312408445,138.563715443565,226.405529236527,340.947943878703,483.990456165736
"Huangshi",2020-02-08,6.41407124889507,23.4791446572586,56.3573351215117,107.097279763714,186.727930407895,288.138804868062,417.157755285413
"Huangshi",2020-02-09,4.15543864293039,15.6332503514795,38.8417501868539,79.346325037145,139.183072503647,228.907749285822,341.031040062205
"Huangshi",2020-02-10,2.25430651207123,9.18003758362188,24.0336762652736,51.3377937186553,96.9266248263051,162.827907509006,259.281935049845
"Huangshi",2020-02-11,2.35363948385745,7.53854446162127,18.0656556903783,37.3078694370635,69.9362897938546,122.134654036071,195.919832499831
"Huangshi",2020-02-12,1.90079453923385,6.48737404623811,14.4525903888898,28.3963956129451,51.8021292931236,89.4818113787903,147.950758338416
"Huangshi",2020-02-13,1.50956473314912,5.05428968469332,11.5720605630678,21.9418705185954,38.840654333179,65.8472701180004,107.895610996208
"Huangshi",2020-02-14,1.2662467820509,4.19102845252732,9.27693816561248,17.6052009546465,30.2293174222454,49.8983936654492,80.2808364233733
"Huangshi",2020-02-15,0.268330023588852,1.87224261418666,5.17441546795035,10.6713077841131,19.4823684159897,32.7076332868076,53.1154541776435
"Huangshi",2020-02-16,0,0.268330023588852,1.87224261418666,5.17441546795035,10.6713077841131,19.4823684159897,32.7076332868076
"Huangshi",2020-02-17,0.0246119205832374,0.0701005052447317,0.405513034730797,2.09384207746534,5.49036272705085,11.090000693983,20.0217607865702
"Huangshi",2020-02-18,0,0.0246119205832374,0.0701005052447317,0.405513034730797,2.09384207746534,5.49036272705085,11.090000693983
"Huangshi",2020-02-19,0.00175933776395065,0.0106762719041994,0.0599001130706742,0.150877282393663,0.553372317776942,2.32611781264821,5.81698625805554
"Huangshi",2020-02-20,0.0103150148363779,0.0182320347741559,0.0583582384052753,0.193723801613081,0.4439110172513,1.08119482327482,3.14939790062463
"Huangshi",2020-02-21,0.0124012622862081,0.030084144862856,0.0423995092105106,0.104818048192252,0.301713412858151,0.665622090150106,1.47061216091666
"Hubei",2020-01-26,132.304998840155,340.514969229372,596.288885445138,952.851550653431,1466.94646380502,2146.48556130817,NA
"Hubei",2020-01-27,531.902853829686,1124.60071925378,1720.12923686559,2363.46668105618,3190.22587413363,4337.61900568094,5778.02972059653
"Hubei",2020-01-28,359.189709294005,1237.1796252592,2129.43597862326,2976.97656414133,3872.48547502352,5005.18199064946,6564.63593044804
"Hubei",2020-01-29,409.452770972896,1209.93269454239,2513.11528684549,3773.40063967867,4930.55605148156,6135.87562144201,7644.43799048465
"Hubei",2020-01-30,398.347728882371,1291.84350429997,2614.00371993933,4419.83656915352,6115.19496399475,7638.36790299483,9209.93650791213
"Hubei",2020-01-31,368.994935659378,1207.15773897171,2635.08460208358,4533.23117298369,6894.0393468366,9069.76117412443,10997.0534648742
"Hubei",2020-02-01,473.369023732494,1368.59949866557,2833.9967177017,5024.09293453347,7743.67216204522,10895.9484863294,13756.7320461562
"Hubei",2020-02-02,497.156114338401,1488.74224213619,2960.06503309872,5112.12231265913,8136.59757731648,11755.4338984536,15774.1639032985
"Hubei",2020-02-03,536.53052880929,1588.05235314462,3157.48874676891,5271.19693054602,8188.93078734345,12143.8001875933,16765.3744471761
"Hubei",2020-02-04,691.047862574125,1949.66382802398,3747.27442879868,6094.40610555662,9072.66367087864,13020.8773902603,18227.91049709
"Hubei",2020-02-05,613.295473535664,1958.38641770323,3900.42101409268,6404.16823566092,9487.3505495292,13283.8619179801,18207.3745440598
"Hubei",2020-02-06,546.318688583335,1751.96683742881,3728.76661668077,6330.88248198911,9516.65318899067,13310.751501541,17897.5749630708
"Hubei",2020-02-07,640.740624857367,1890.92987339365,3859.75822817553,6650.4442258014,10103.0010188642,14167.4827467862,18877.5168538257
"Hubei",2020-02-08,548.213817323733,1785.5655001933,3691.14780979957,6370.59405340199,9919.11168992806,14163.5372080266,19046.2107151808
"Hubei",2020-02-09,636.762138594496,1863.39253482535,3839.05255674902,6555.68614649478,10114.524594032,14600.8616207371,19825.2275460383
"Hubei",2020-02-10,605.233851658216,1879.50148880354,3785.34045154239,6500.1707181226,10028.8024141579,14468.0596733861,19893.3109062755
"Hubei",2020-02-11,578.356443553439,1785.86008183143,3694.51110571099,6276.23228703417,9726.61279474066,14063.2659272353,19378.6302455785
"Hubei",2020-02-12,721.114624596362,2063.92626890944,4067.49308893938,6814.6541435621,10289.7373386691,14712.3473659332,20117.020395693
"Hubei",2020-02-13,439.774173390364,1644.18902510982,3499.34830397458,6036.44683092337,9345.58801253353,13419.4138338999,18493.6244966122
"Hubei",2020-02-14,236.700390721769,958.023108981096,2471.85239182169,4655.02259016133,7533.69432630156,11202.6217267767,15659.7695469652
"Hubei",2020-02-15,138.827848706589,555.792214676383,1491.53392805699,3241.00403592082,5673.97759152997,8812.7813212817,12755.711201661
"Hubei",2020-02-16,106.95951893586,391.394655515394,997.425903826172,2158.05742598021,4154.67550713212,6849.65117321439,10261.2900324566
"Hubei",2020-02-17,77.3449969883996,284.292022761869,704.843232381451,1487.61729310307,2858.47948491753,5086.13553178675,8026.03505385708
"Hubei",2020-02-18,61.0660967692619,210.876550260905,511.503071925948,1059.58306497486,2007.94958912291,3575.77941997173,6019.8977114228
"Hubei",2020-02-19,10.2726857821369,83.927127366799,248.675823220894,568.613711729504,1142.98286332351,2125.48510497647,3733.91842432085
"Hubei",2020-02-20,9.1068452824929,31.4771638911578,119.956275158139,302.296998550825,644.976926522776,1250.30551697647,2273.00770102061
"Hubei",2020-02-21,15.1992465736183,46.7297595589891,98.8879234728762,223.869627728926,449.526973674052,848.204332149413,1529.76394967368
"Hunan",2020-01-26,18.4594568322751,68.7797720698568,NA,NA,NA,NA,NA
